transaction_id,sale_date,customer_name,customer_email,customer_age,product_category,product_name,quantity,unit_price,discount_percent,total_amount,payment_method,sales_rep,region,customer_segment,order_priority,year,month,quarter,day_of_week,day_name,is_weekend,is_month_end,days_since_first_sale,season,is_holiday_season,age_group,customer_total_spent,customer_avg_order,customer_order_count,customer_first_purchase,customer_last_purchase,customer_value_tier,price_tier,discount_tier,gross_revenue,discount_amount,revenue_per_unit,profit_margin,rep_total_sales,rep_avg_sale,rep_transaction_count,rep_total_quantity,region_avg_sale,recency_score,frequency_rank,monetary_rank,is_high_value_customer,is_at_risk_customer,is_vip_customer,is_bulk_purchase,is_high_discount_sale,is_premium_product,is_weekend_sale,is_holiday_season_sale,is_new_customer,is_repeat_customer,is_high_margin_sale,is_large_transaction,is_electronics_purchase,is_urgent_order,is_enterprise_customer
TXN004663,2024-12-22,Kevin Ballard,troysnyder@example.org,66,Electronics,Headphones,1,567.2,20.9,448.66,Cash,Carla Gray,Central,Enterprise,Low,2024,12,4,6,Sunday,1,0,490,Winter,1,65+,448.66,448.66,1,2024-12-22,2024-12-22,Medium,Budget,High,567.2,118.54480000000001,448.66,79.1,965704.31,2225.13,434,2878,2202.89,4,5,2,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
TXN004664,2024-06-14,Kristen Smith,ernestmarsh@example.org,36,Electronics,Headphones,11,248.45,6.7,2549.84,Debit Card,Matthew Foster,South,Individual,Urgent,2024,6,2,4,Friday,0,0,299,Summer,0,36-50,2549.84,2549.84,1,2024-06-14,2024-06-14,High,Budget,Low,2732.95,183.10765,231.8,93.3,1022438.71,2078.13,492,3240,2108.51,3,2,4,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
TXN004665,2023-09-13,Anonymous Customer,codyduran@example.org,64,Electronics,Smart Watch,1,1432.74,10.9,1276.57,Debit Card,Carla Gray,Central,Small Business,Urgent,2023,9,3,2,Wednesday,0,0,24,Fall,0,51-65,1276.57,1276.57,1,2023-09-13,2023-09-13,High,Premium,Medium,1432.74,156.16866,1276.57,89.1,965704.31,2225.13,434,2878,2202.89,1,1,3,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
TXN004666,2025-05-13,Christian Carpenter,edwin13@example.org,34,Books,Non-Fiction,2,58.65,11.9,103.34,Cash,Ethan Adams,West,Small Business,Low,2025,5,2,1,Tuesday,0,0,632,Spring,0,26-35,103.34,103.34,1,2025-05-13,2025-05-13,Low,Premium,Medium,117.3,13.9587,51.67,88.1,1011704.63,2208.96,458,3016,2047.51,5,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN004667,2024-01-04,Mandy Jennings,carteradam@example.net,75,Sports,Bicycle,4,169.16,8.6,618.45,Cash,Lisa Hensley,West,Small Business,Low,2024,1,1,3,Thursday,0,0,137,Winter,0,65+,618.45,618.45,1,2024-01-04,2024-01-04,Medium,Budget,Low,676.64,58.191039999999994,154.61,91.4,869168.25,1970.9,441,2901,2047.51,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN004668,2024-01-12,John White,dunnrose@example.com,30,Books,Biography,4,50.86,5.4,192.45,Bank Transfer,Brian Ramirez,West,Individual,Low,2024,1,1,4,Friday,0,0,145,Winter,0,26-35,192.45,192.45,1,2024-01-12,2024-01-12,Low,Mid-Range,Low,203.44,10.98576,48.11,94.6,1074734.73,2229.74,482,3080,2047.51,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN004669,2025-01-16,Brian Dean,merrittstacy@example.org,64,Clothing,Jeans,9,216.32,29.2,1378.39,Paypal,Patty Perez,North,Enterprise,High,2025,1,1,3,Thursday,0,0,515,Winter,0,51-65,1378.39,1378.39,1,2025-01-16,2025-01-16,High,Premium,High,1946.8799999999999,568.4889599999999,153.15,70.8,1050508.21,2254.31,466,3003,2139.28,4,3,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
TXN004670,2025-01-10,Katelyn Flores,smithadam@example.org,18,Electronics,Smart Watch,9,1093.56,27.9,7096.11,Cash,Monica Herrera,Central,Individual,Urgent,2025,1,1,4,Friday,0,0,509,Winter,0,18-25,7096.11,7096.11,1,2025-01-10,2025-01-10,Premium,Mid-Range,High,9842.039999999999,2745.9291599999992,788.46,72.1,916971.44,2055.99,446,2920,2202.89,4,5,5,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0
TXN004671,2025-05-18,Yolanda Goodman,vbennett@example.org,27,Sports,Tennis Racket,4,24.71,3.9,94.99,Bank Transfer,Jamie Arnold,Central,Individual,High,2025,5,2,6,Sunday,1,0,637,Spring,0,26-35,94.99,94.99,1,2025-05-18,2025-05-18,Low,Budget,Low,98.84,3.85476,23.75,96.1,960567.89,1921.14,500,3264,2202.89,5,5,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
TXN004672,2025-07-26,Teresa Horn,jonathanrobinson@example.net,78,Clothing,Shoes,9,139.98,11.8,1111.16,Debit Card,Connie Lawrence,East,Individual,Medium,2025,7,3,5,Saturday,1,0,706,Summer,0,65+,1111.16,1111.16,1,2025-07-26,2025-07-26,High,Mid-Range,Medium,1259.82,148.65876,123.46,88.2,968793.08,1895.88,511,3246,2107.87,5,3,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN004673,2024-12-12,Ashley Gentry,justin74@example.com,22,Books,Biography,12,27.39,25.4,245.2,Credit Card,Patty Perez,Central,Small Business,Medium,2024,12,4,3,Thursday,0,0,480,Winter,1,18-25,245.2,245.2,1,2024-12-12,2024-12-12,Low,Budget,High,328.68,83.48472,20.43,74.6,1050508.21,2254.31,466,3003,2202.89,4,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
TXN004674,2024-10-07,John Sims,esmith@example.org,67,Clothing,Jeans,5,87.62,25.7,325.51,Paypal,Angie Henderson,East,Enterprise,Medium,2024,10,4,0,Monday,0,0,414,Fall,0,65+,325.51,325.51,1,2024-10-07,2024-10-07,Low,Budget,High,438.1,112.5917,65.1,74.3,956042.28,1931.4,495,3172,2107.87,3,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN004675,2025-02-28,Susan Anthony,williamsjohn@example.net,24,Clothing,Jeans,7,214.78,8.3,1378.67,Bank Transfer,Abigail Shaffer,Central,Individual,High,2025,2,1,4,Friday,0,1,558,Winter,0,18-25,1503.65,751.82,2,2024-11-17,2025-02-28,High,Premium,Low,1503.46,124.78718,196.95,91.7,984709.16,2077.45,474,3046,2202.89,4,5,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
TXN004676,2023-11-16,Shannon Gardner,justinreeves@example.net,37,Home & Garden,Furniture,3,648.95,23.9,1481.55,Cash,Jamie Arnold,West,Enterprise,Low,2023,11,4,3,Thursday,0,0,88,Fall,1,36-50,1481.55,1481.55,1,2023-11-16,2023-11-16,High,Premium,High,1946.8500000000001,465.29715,493.85,76.1,960567.89,1921.14,500,3264,2047.51,1,3,3,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
TXN004677,2024-02-02,Daniel Wilson,johnsonmichelle@example.net,73,Home & Garden,Sofa,11,54.65,12.4,526.61,Bank Transfer,Allison Hill,Central,Small Business,Low,2024,2,1,4,Friday,0,0,166,Winter,0,65+,526.61,526.61,1,2024-02-02,2024-02-02,Medium,Budget,Medium,601.15,74.5426,47.87,87.6,1083710.87,2248.36,482,3190,2202.89,2,3,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN004678,2025-02-22,Michael Payne,feliciawebster@example.org,35,Clothing,Dress,5,141.07,5.9,663.73,Credit Card,Ethan Adams,East,Small Business,Low,2025,2,1,5,Saturday,1,0,552,Winter,0,26-35,663.73,663.73,1,2025-02-22,2025-02-22,Medium,Mid-Range,Low,705.3499999999999,41.615649999999995,132.75,94.1,1011704.63,2208.96,458,3016,2107.87,4,2,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN004679,2023-11-04,Christopher Hernandez,hensonchristopher@example.org,39,Clothing,Shoes,10,68.24,14.3,584.82,Paypal,Margaret Hawkins Dds,Central,Individual,Low,2023,11,4,5,Saturday,1,0,76,Fall,1,36-50,584.82,584.82,1,2023-11-04,2023-11-04,Medium,Budget,Medium,682.4,97.5832,58.48,85.7,1074806.64,2202.47,488,3142,2202.89,1,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
TXN004680,2023-12-28,Justin Swanson,allisonwhitehead@example.org,25,Home & Garden,Furniture,12,501.88,22.7,4655.44,Credit Card,Tommy Walter,West,Individual,Low,2023,12,4,3,Thursday,0,0,130,Winter,1,18-25,4655.44,4655.44,1,2023-12-28,2023-12-28,Premium,Mid-Range,High,6022.5599999999995,1367.1211199999998,387.95,77.3,972699.08,2018.05,482,3075,2047.51,1,1,5,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
TXN004681,2025-05-04,Kathleen Johnson,moraleswilliam@example.org,76,Clothing,Shoes,12,35.33,14.7,361.64,Debit Card,Brian Ramirez,North,Individual,Medium,2025,5,2,6,Sunday,1,0,623,Spring,0,65+,361.64,361.64,1,2025-05-04,2025-05-04,Medium,Budget,Medium,423.96,62.32211999999999,30.14,85.3,1074734.73,2229.74,482,3080,2139.28,5,4,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN004683,2025-04-16,Gary Hunter,karen67@example.org,58,Clothing,Sweater,9,245.18,27.0,1610.83,Debit Card,Angie Henderson,North,Enterprise,Medium,2025,4,2,2,Wednesday,0,0,605,Spring,0,51-65,1610.83,1610.83,1,2025-04-16,2025-04-16,High,Premium,High,2206.62,595.7874,178.98,73.0,956042.28,1931.4,495,3172,2139.28,5,3,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
TXN004684,2025-06-15,Christopher Mendez,christopher53@example.net,76,Clothing,T-Shirt,4,182.62,4.3,699.07,Debit Card,Holly Wood,West,Small Business,Low,2025,6,2,6,Sunday,1,0,665,Summer,0,65+,699.07,699.07,1,2025-06-15,2025-06-15,Medium,Mid-Range,Low,730.48,31.410639999999997,174.77,95.7,860408.65,1996.31,431,2833,2047.51,5,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
TXN004685,2023-10-06,Tony Smith,chrisboyd@example.org,18,Clothing,Sweater,4,159.63,20.1,510.18,Bank Transfer,Allison Hill,North,Enterprise,Urgent,2023,10,4,4,Friday,0,0,47,Fall,0,18-25,510.18,510.18,1,2023-10-06,2023-10-06,Medium,Mid-Range,High,638.52,128.34252,127.54,79.9,1083710.87,2248.36,482,3190,2139.28,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
TXN004686,2023-12-25,Alyssa Morris,aaron48@example.com,75,Sports,Bicycle,8,440.59,22.1,2745.76,Bank Transfer,Jamie Arnold,South,Small Business,Medium,2023,12,4,0,Monday,0,0,127,Winter,1,65+,2745.76,2745.76,1,2023-12-25,2023-12-25,Premium,Premium,High,3524.72,778.96312,343.22,77.9,960567.89,1921.14,500,3264,2108.51,1,1,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
TXN004687,2024-07-23,Jennifer Burns,halltyler@example.com,31,Books,Cookbook,9,32.59,9.3,266.03,Paypal,Margaret Hawkins Dds,East,Small Business,High,2024,7,3,1,Tuesday,0,0,338,Summer,0,26-35,266.03,266.03,1,2024-07-23,2024-07-23,Low,Budget,Low,293.31000000000006,27.27783000000001,29.56,90.7,1074806.64,2202.47,488,3142,2107.87,3,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN004688,2024-03-18,Johnathan Gross,wendysantos@example.com,38,Electronics,Monitor,3,1358.64,6.2,3823.21,Cash,Ethan Adams,Central,Enterprise,High,2024,3,1,0,Monday,0,0,211,Spring,0,36-50,3823.21,3823.21,1,2024-03-18,2024-03-18,Premium,Mid-Range,Low,4075.92,252.70704,1274.4,93.8,1011704.63,2208.96,458,3016,2202.89,2,5,5,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
TXN004689,2024-04-26,Anonymous Customer,mariah58@example.org,16,Home & Garden,Sofa,3,515.89,3.1,1499.69,Bank Transfer,Patty Perez,West,Small Business,High,2024,4,2,4,Friday,0,0,250,Spring,0,18-25,1499.69,1499.69,1,2024-04-26,2024-04-26,High,Mid-Range,Low,1547.67,47.97777,499.9,96.9,1050508.21,2254.31,466,3003,2047.51,2,3,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN004690,2024-07-28,Steven Miller,scottgibson@example.net,17,Clothing,T-Shirt,12,184.68,8.6,2025.57,Bank Transfer,Tommy Walter,West,Enterprise,Medium,2024,7,3,6,Sunday,1,0,343,Summer,0,18-25,2025.57,2025.57,1,2024-07-28,2024-07-28,High,Mid-Range,Low,2216.16,190.58975999999998,168.8,91.4,972699.08,2018.05,482,3075,2047.51,3,4,4,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN004691,2023-11-29,Neil Dunn,wilsonhannah@example.org,31,Home & Garden,Plant,8,281.21,28.4,1610.77,Paypal,Michele Williams,Central,Individual,High,2023,11,4,2,Wednesday,0,0,101,Fall,1,26-35,1610.77,1610.77,1,2023-11-29,2023-11-29,High,Budget,High,2249.68,638.9091199999999,201.35,71.6,874402.51,1930.25,453,2939,2202.89,1,5,4,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
TXN004692,2025-07-15,Brian Walton,mckenziejonathan@example.com,31,Clothing,Jeans,12,46.91,25.4,419.94,Paypal,Cristian Santos,North,Enterprise,Urgent,2025,7,3,1,Tuesday,0,0,695,Summer,0,26-35,419.94,419.94,1,2025-07-15,2025-07-15,Medium,Budget,High,562.92,142.98167999999998,34.99,74.6,1050434.85,2117.81,496,3267,2139.28,5,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
TXN004693,2024-06-26,James Johnson,coxguy@example.org,60,Home & Garden,Decor,4,94.76,16.8,315.36,Credit Card,Lisa Hensley,East,Enterprise,Low,2024,6,2,2,Wednesday,0,0,311,Summer,0,51-65,315.36,315.36,1,2024-06-26,2024-06-26,Low,Budget,Medium,379.04,63.678720000000006,78.84,83.2,869168.25,1970.9,441,2901,2107.87,3,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
TXN004694,2023-10-27,Austin Harrison,melissa71@example.net,39,Books,Fiction,5,33.88,18.0,138.91,Debit Card,Tommy Walter,North,Small Business,Urgent,2023,10,4,4,Friday,0,0,68,Fall,0,36-50,138.91,138.91,1,2023-10-27,2023-10-27,Low,Budget,Medium,169.4,30.492,27.78,82.0,972699.08,2018.05,482,3075,2139.28,1,3,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0
TXN004695,2025-07-28,Michael Nelson,sheila79@example.com,53,Electronics,Monitor,2,983.64,8.2,1805.96,Debit Card,Monica Herrera,South,Small Business,Urgent,2025,7,3,0,Monday,0,0,708,Summer,0,51-65,1805.96,1805.96,1,2025-07-28,2025-07-28,High,Mid-Range,Low,1967.28,161.31695999999997,902.98,91.8,916971.44,2055.99,446,2920,2108.51,5,4,4,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
TXN004696,2025-05-25,Jennifer Lee,martinstephanie@example.com,78,Sports,Basketball,12,458.5,19.5,4429.11,Debit Card,Ethan Adams,Central,Individual,Urgent,2025,5,2,6,Sunday,1,0,644,Spring,0,65+,4429.11,4429.11,1,2025-05-25,2025-05-25,Premium,Premium,Medium,5502.0,1072.89,369.09,80.5,1011704.63,2208.96,458,3016,2202.89,5,3,5,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0
TXN004697,2024-10-14,Oscar Munoz,cynthia81@example.org,58,Home & Garden,Lamp,9,182.93,21.8,1287.46,Bank Transfer,Tommy Walter,East,Individual,Medium,2024,10,4,0,Monday,0,0,421,Fall,0,51-65,1287.46,1287.46,1,2024-10-14,2024-10-14,High,Budget,High,1646.3700000000001,358.90866,143.05,78.2,972699.08,2018.05,482,3075,2107.87,3,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN004698,2025-05-18,Ms. Laura Sloan,sheastacy@example.com,33,Clothing,Jeans,7,226.7,11.2,1409.17,Debit Card,Connie Lawrence,East,Small Business,Medium,2025,5,2,6,Sunday,1,0,637,Spring,0,26-35,1409.17,1409.17,1,2025-05-18,2025-05-18,High,Premium,Medium,1586.8999999999999,177.73279999999997,201.31,88.8,968793.08,1895.88,511,3246,2107.87,5,4,3,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
TXN004699,2024-11-15,Melissa Porter,amarshall@example.org,76,Home & Garden,Plant,9,425.28,5.9,3601.7,Paypal,Connie Lawrence,North,Small Business,Medium,2024,11,4,4,Friday,0,0,453,Fall,1,65+,3601.7,3601.7,1,2024-11-15,2024-11-15,Premium,Mid-Range,Low,3827.5199999999995,225.82368,400.19,94.1,968793.08,1895.88,511,3246,2139.28,4,1,5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
TXN004700,2025-04-24,Beverly Cunningham,davisbenjamin@example.org,64,Books,Biography,9,57.53,4.3,495.51,Bank Transfer,Michele Williams,East,Small Business,High,2025,4,2,3,Thursday,0,0,613,Spring,0,51-65,495.51,495.51,1,2025-04-24,2025-04-24,Medium,Premium,Low,517.77,22.26411,55.06,95.7,874402.51,1930.25,453,2939,2107.87,5,2,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN004701,2023-11-28,Jay Rivera,dberg@example.org,50,Home & Garden,Plant,3,428.74,0.6,1278.5,Paypal,Michele Williams,Central,Small Business,High,2023,11,4,1,Tuesday,0,0,100,Fall,1,36-50,1368.99,684.5,2,2023-11-28,2024-03-29,High,Mid-Range,Low,1286.22,7.71732,426.17,99.4,874402.51,1930.25,453,2939,2202.89,2,5,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
TXN004702,2024-08-05,Mary Peters,jane53@example.com,54,Home & Garden,Furniture,1,348.81,15.5,294.74,Debit Card,Monica Herrera,South,Individual,Medium,2024,8,3,0,Monday,0,0,351,Summer,0,51-65,294.74,294.74,1,2024-08-05,2024-08-05,Low,Mid-Range,Medium,348.81,54.06555,294.74,84.5,916971.44,2055.99,446,2920,2108.51,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
TXN004703,2023-10-05,Carla Stevens,marcuslopez@example.org,85,Sports,Bicycle,9,34.45,2.9,301.06,Paypal,Connie Lawrence,North,Enterprise,Medium,2023,10,4,3,Thursday,0,0,46,Fall,0,65+,301.06,301.06,1,2023-10-05,2023-10-05,Low,Budget,Low,310.05,8.99145,33.45,97.1,968793.08,1895.88,511,3246,2139.28,1,3,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN004704,2024-08-22,Heather Chapman,amandawarren@example.net,70,Books,Cookbook,3,12.51,0.9,37.19,Cash,Dylan Miller,South,Enterprise,Medium,2024,8,3,3,Thursday,0,0,368,Summer,0,65+,37.19,37.19,1,2024-08-22,2024-08-22,Low,Budget,Low,37.53,0.33777000000000007,12.4,99.09,973103.11,2129.33,457,2950,2108.51,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN004705,2024-12-04,Heather Shaw,tiffanybernard@example.net,29,Books,Biography,1,15.34,24.6,11.57,Debit Card,Matthew Foster,West,Enterprise,High,2024,12,4,2,Wednesday,0,0,472,Winter,1,26-35,11.57,11.57,1,2024-12-04,2024-12-04,Low,Budget,High,15.34,3.7736400000000003,11.57,75.42,1022438.71,2078.13,492,3240,2047.51,4,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
TXN004706,2025-07-19,Cheryl Fuller,jackie02@example.net,25,Electronics,Smart Watch,9,112.55,29.0,719.19,Bank Transfer,Ryan Munoz,North,Small Business,Urgent,2025,7,3,5,Saturday,1,0,699,Summer,0,18-25,719.19,719.19,1,2025-07-19,2025-07-19,Medium,Budget,High,1012.9499999999999,293.7555,79.91,71.0,1022796.97,2180.8,469,3143,2139.28,5,2,3,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
TXN004707,2024-12-03,Steven Salazar,mwade@example.net,53,Sports,Tennis Racket,2,266.04,15.9,447.48,Credit Card,Lisa Hensley,South,Individual,Medium,2024,12,4,1,Tuesday,0,0,471,Winter,1,51-65,447.48,447.48,1,2024-12-03,2024-12-03,Medium,Mid-Range,Medium,532.08,84.60072000000001,223.74,84.1,869168.25,1970.9,441,2901,2108.51,4,4,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
TXN004708,2024-10-25,Elizabeth Cruz,joseph73@example.net,16,Books,Textbook,4,67.51,6.9,251.41,Debit Card,Gina Moore,East,Individual,Low,2024,10,4,4,Friday,0,0,432,Fall,0,18-25,251.41,251.41,1,2024-10-25,2024-10-25,Low,Premium,Low,270.04,18.632760000000005,62.85,93.1,1015353.97,2281.69,445,2864,2107.87,3,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN004709,2024-10-22,Nathan Long,david39@example.org,24,Sports,Soccer Ball,2,76.54,16.7,127.52,Debit Card,Allison Hill,East,Individual,Low,2024,10,4,1,Tuesday,0,0,429,Fall,0,18-25,127.52,127.52,1,2024-10-22,2024-10-22,Low,Budget,Medium,153.08,25.56436,63.76,83.3,1083710.87,2248.36,482,3190,2107.87,3,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
TXN004710,2024-05-05,Jennifer Gibson,kristinamoore@example.org,22,Clothing,Shoes,5,146.03,26.0,540.31,Cash,Lisa Hensley,South,Individual,Medium,2024,5,2,6,Sunday,1,0,259,Spring,0,18-25,540.31,540.31,1,2024-05-05,2024-05-05,Medium,Mid-Range,High,730.15,189.839,108.06,74.0,869168.25,1970.9,441,2901,2108.51,2,3,2,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
TXN004711,2025-06-11,Sharon Rivas,patty62@example.org,59,Electronics,Camera,12,1934.6,12.1,20406.16,Cash,Abigail Shaffer,East,Enterprise,Urgent,2025,6,2,2,Wednesday,0,0,661,Summer,0,51-65,20406.16,20406.16,1,2025-06-11,2025-06-11,Premium,Premium,Medium,23215.199999999997,2809.0391999999997,1700.51,87.9,984709.16,2077.45,474,3046,2107.87,5,4,5,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1
TXN004712,2023-10-30,Jeff Sanchez,wilsonhayley@example.org,77,Home & Garden,Plant,5,337.25,6.2,1581.7,Debit Card,Gina Moore,South,Individual,Low,2023,10,4,0,Monday,0,0,71,Fall,0,65+,1581.7,1581.7,1,2023-10-30,2023-10-30,High,Mid-Range,Low,1686.25,104.5475,316.34,93.8,1015353.97,2281.69,445,2864,2108.51,1,5,4,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN004713,2024-05-12,Anonymous Customer,raymond34@example.net,52,Clothing,Sweater,7,205.27,24.4,1086.29,Debit Card,Jamie Arnold,South,Enterprise,Low,2024,5,2,6,Sunday,1,0,266,Spring,0,51-65,1086.29,1086.29,1,2024-05-12,2024-05-12,High,Premium,High,1436.89,350.60116,155.18,75.6,960567.89,1921.14,500,3264,2108.51,2,4,3,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
TXN004715,2023-11-19,Chloe Stevens,joshua55@example.net,46,Books,Biography,5,37.05,12.5,162.09,Paypal,Noah Rhodes,West,Individual,High,2023,11,4,6,Sunday,1,0,91,Fall,1,36-50,162.09,162.09,1,2023-11-19,2023-11-19,Low,Mid-Range,Medium,185.25,23.15625,32.42,87.5,1008819.61,2212.32,456,2935,2047.51,1,3,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0
TXN004716,2023-10-24,Stacey Harding,josephroberts@example.org,46,Clothing,Sweater,8,215.6,2.4,1683.4,Cash,Jamie Arnold,East,Small Business,Medium,2023,10,4,1,Tuesday,0,0,65,Fall,0,36-50,1683.4,1683.4,1,2023-10-24,2023-10-24,High,Premium,Low,1724.8,41.3952,210.42,97.6,960567.89,1921.14,500,3264,2107.87,1,3,4,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN004717,2024-12-30,John Baker,kelly95@example.com,23,Clothing,Jeans,5,145.59,27.7,526.31,Bank Transfer,Brian Ramirez,East,Enterprise,Low,2024,12,4,0,Monday,0,0,498,Winter,1,18-25,526.31,526.31,1,2024-12-30,2024-12-30,Medium,Mid-Range,High,727.95,201.64215,105.26,72.3,1074734.73,2229.74,482,3080,2107.87,4,3,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
TXN004718,2024-09-15,Preston Miller,hayden46@example.org,54,Books,Fiction,10,25.85,16.6,215.59,Credit Card,Derek Zuniga,East,Enterprise,High,2024,9,3,6,Sunday,1,0,392,Fall,0,51-65,215.59,215.59,1,2024-09-15,2024-09-15,Low,Budget,Medium,258.5,42.911,21.56,83.4,981316.26,2079.06,472,3127,2107.87,3,2,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1
TXN004720,2024-01-01,Leroy Barrera Dds,gregory98@example.com,24,Sports,Soccer Ball,8,479.62,10.8,3422.57,Debit Card,Gina Moore,East,Individual,Low,2024,1,1,0,Monday,0,0,134,Winter,0,18-25,3422.57,3422.57,1,2024-01-01,2024-01-01,Premium,Premium,Medium,3836.96,414.39168000000006,427.82,89.2,1015353.97,2281.69,445,2864,2107.87,1,2,5,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN004721,2025-05-11,Nicholas Morris,pbrooks@example.net,61,Electronics,Monitor,10,101.28,8.8,923.67,Credit Card,Brian Ramirez,West,Individual,High,2025,5,2,6,Sunday,1,0,630,Spring,0,51-65,923.67,923.67,1,2025-05-11,2025-05-11,Medium,Budget,Low,1012.8,89.1264,92.37,91.2,1074734.73,2229.74,482,3080,2047.51,5,4,3,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
TXN004722,2024-06-01,David Smith,hstewart@example.com,44,Clothing,T-Shirt,8,53.96,5.6,407.51,Cash,Connie Lawrence,South,Individual,Medium,2024,6,2,5,Saturday,1,0,286,Summer,0,36-50,407.51,407.51,1,2024-06-01,2024-06-01,Medium,Budget,Low,431.68,24.174079999999996,50.94,94.4,968793.08,1895.88,511,3246,2108.51,2,2,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN004723,2025-07-17,Miss Rebecca Robinson,timothy92@example.net,76,Home & Garden,Decor,9,531.91,13.9,4121.77,Debit Card,Ryan Munoz,North,Enterprise,Medium,2025,7,3,3,Thursday,0,0,697,Summer,0,65+,4121.77,4121.77,1,2025-07-17,2025-07-17,Premium,Mid-Range,Medium,4787.19,665.41941,457.97,86.1,1022796.97,2180.8,469,3143,2139.28,5,5,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN004724,2023-09-08,Gerald Owens,jordansingh@example.org,65,Sports,Tennis Racket,8,128.43,14.8,875.38,Credit Card,Holly Wood,West,Small Business,High,2023,9,3,4,Friday,0,0,19,Fall,0,51-65,875.38,875.38,1,2023-09-08,2023-09-08,Medium,Budget,Medium,1027.44,152.06112000000002,109.42,85.2,860408.65,1996.31,431,2833,2047.51,1,3,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN004725,2024-12-29,Anna King,rebecca37@example.net,36,Books,Biography,6,24.62,26.0,109.31,Cash,Derek Zuniga,East,Individual,High,2024,12,4,6,Sunday,1,0,497,Winter,1,36-50,109.31,109.31,1,2024-12-29,2024-12-29,Low,Budget,High,147.72,38.4072,18.22,74.0,981316.26,2079.06,472,3127,2107.87,4,4,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
